CustomerID,TimeSpentOnPages,PagesVisited,SessionDetails
CUST117043,49.3438,18,Added to cart
CUST119307,35.168,21,Searched for products
CUST100397,48.1074,24,Browsed categories
CUST104570,45.3905,21,Checked out
CUST114188,5.0587,49,Subscribed to newsletter
CUST117009,101.039,16,Logged in
CUST100314,5.50363,7,Browsed categories
CUST116271,40.9813,37,Searched for products
CUST120550,33.1768,3,Checked out
CUST121780,21.0105,35,Logged out
CUST114498,108.884,20,Logged in
CUST103811,32.5604,46,Viewed product details
CUST120390,25.8099,48,Viewed product details
CUST108039,93.6179,27,Logged out
CUST106763,115.569,28,Viewed product details
CUST122028,36.346,28,Logged out
CUST103153,57.3598,23,Guest session
CUST109665,86.386,1,Logged in
CUST105497,32.389,34,Left site
CUST115229,82.8083,15,Browsed categories
CUST116716,40.9375,4,Added to cart
CUST109399,87.3159,31,Viewed product details
CUST125842,11.12,16,Logged out
CUST101516,112.079,9,Checked out
CUST124028,101.838,9,Guest session
CUST124860,41.7945,16,Browsed categories
CUST124635,4.90918,39,Viewed product details
CUST127726,108.41,20,Viewed product details
CUST121894,114.427,31,Browsed categories
CUST130728,6.53937,37,Guest session
CUST119192,22.2213,46,Searched for products
CUST126071,115.098,7,Viewed product details
CUST128688,75.6201,35,Logged in
CUST111981,45.0476,44,Guest session
CUST109487,22.276,9,Checked out
CUST131230,10.427,15,Logged in
CUST106526,119.799,21,Left site
CUST117154,3.50145,48,Logged in
CUST131397,49.4751,22,Viewed product details
CUST104215,0.616703,5,Viewed product details
CUST112820,55.7551,15,Browsed categories
CUST114972,3.7458,33,Browsed categories
CUST113342,9.35847,32,Guest session
CUST116694,37.2322,38,Viewed product details
CUST124153,98.6288,20,Searched for products
CUST113134,99.701,2,Checked out
CUST126144,42.0243,34,Viewed product details
CUST109329,71.1562,15,Checked out
CUST122289,48.3408,23,Left site
CUST113264,53.2971,43,Checked out
CUST108592,59.0811,14,Viewed product details
CUST108862,67.4874,44,Logged in
CUST114658,21.5357,34,Browsed categories
CUST131380,66.4298,21,Added to cart
CUST117298,117.068,36,Added to cart
CUST117520,20.5182,15,Browsed categories
CUST122063,108.027,19,Checked out
CUST120081,78.8914,22,Searched for products
CUST117804,73.9097,43,Logged in
CUST100733,88.1474,1,Viewed product details
CUST100863,27.1958,5,Browsed categories
CUST120091,22.2906,21,Guest session
CUST103362,81.8455,14,Guest session
CUST105914,9.31835,32,Logged in
CUST127285,98.9935,23,Guest session
CUST116904,74.0228,26,Left site
CUST115418,4.86177,3,Searched for products
CUST119100,74.971,10,Viewed product details
CUST123000,63.8186,39,Checked out
CUST126796,74.6756,38,Guest session
CUST100249,31.1454,5,Logged out
CUST118199,67.4582,24,Guest session
CUST104972,53.4904,45,Guest session
CUST119005,20.985,17,Guest session
CUST126051,90.5034,47,Subscribed to newsletter
CUST126242,112.006,6,Viewed product details
CUST107638,8.66555,10,Browsed categories
CUST101743,80.7696,7,Logged in
CUST108510,108.308,24,Checked out
CUST100784,94.1357,1,Browsed categories
CUST105083,52.2942,6,Guest session
CUST109911,10.3614,2,Added to cart
CUST126191,20.4343,25,Viewed product details
CUST118232,33.1038,5,Guest session
CUST129825,26.543,21,Browsed categories
CUST127275,6.06162,25,Logged out
CUST113338,27.2103,7,Subscribed to newsletter
CUST132173,96.8527,3,Checked out
CUST129451,105.244,42,Logged in
CUST106943,2.04631,4,Logged in
CUST109733,10.8209,36,Checked out
CUST124933,19.4168,39,Viewed product details
CUST118176,91.8126,26,Logged out
CUST122920,43.8368,8,Logged in
CUST117333,28.2862,19,Browsed categories
CUST128053,71.9002,36,Searched for products
CUST131780,31.7107,39,Checked out
CUST128444,64.2124,15,Browsed categories
CUST120750,87.3633,29,Browsed categories
CUST111698,1.87855,21,Searched for products
CUST117020,107.874,11,Checked out
CUST107535,17.6699,35,Added to cart
CUST107734,42.0097,8,Subscribed to newsletter
CUST103441,4.36943,22,Added to cart
CUST115949,58.1293,1,Browsed categories
CUST128247,14.8399,36,Viewed product details
CUST122418,85.3065,36,Browsed categories
CUST110438,19.7377,48,Logged out
CUST122556,26.667,26,Guest session
CUST101000,98.4428,38,Viewed product details
CUST121958,47.4036,22,Searched for products
CUST107144,107.159,49,Subscribed to newsletter
CUST103246,100.967,10,Subscribed to newsletter
CUST126743,19.2053,7,Guest session
CUST128088,7.95074,3,Checked out
CUST121323,101.029,32,Guest session
CUST115625,87.7025,7,Searched for products
CUST124218,87.3269,43,Subscribed to newsletter
CUST116524,72.0425,37,Subscribed to newsletter
CUST123459,103.939,36,Subscribed to newsletter
CUST132368,5.73704,34,Checked out
CUST112581,111.886,30,Added to cart
CUST102984,26.6414,40,Left site
CUST112774,23.5816,16,Searched for products
CUST127242,101.018,50,Subscribed to newsletter
CUST100814,13.2899,28,Added to cart
CUST130897,72.5384,1,Subscribed to newsletter
CUST104937,65.704,19,Subscribed to newsletter
CUST128347,25.0149,37,Added to cart
CUST108201,77.2394,41,Guest session
CUST128043,2.76476,43,Viewed product details
CUST119777,32.0316,28,Checked out
CUST107528,44.6939,23,Searched for products
CUST119275,13.6072,37,Left site
CUST123644,54.0593,9,Added to cart
CUST103459,52.2249,14,Logged out
CUST131926,101.415,1,Browsed categories
CUST104298,46.9368,7,Searched for products
CUST105001,85.2663,23,Searched for products
CUST112804,1.30233,44,Logged out
CUST122315,64.8798,23,Left site
CUST105274,94.836,26,Logged in
CUST103510,70.3101,49,Left site
CUST106393,112.086,7,Added to cart
CUST102954,106.59,41,Subscribed to newsletter
CUST125361,21.9405,8,Guest session
CUST116841,113.122,38,Searched for products
CUST128887,34.1213,2,Logged in
CUST123770,117.254,12,Viewed product details
CUST116579,13.3373,22,Guest session
CUST129415,104.055,16,Logged in
CUST102130,43.6509,28,Checked out
CUST116990,80.2481,33,Browsed categories
CUST131365,111.517,47,Searched for products
CUST100116,93.3626,28,Checked out
CUST107776,102.513,46,Browsed categories
CUST114237,86.5464,34,Added to cart
CUST113677,111.78,47,Checked out
CUST113846,67.0972,1,Subscribed to newsletter
CUST112855,112.101,9,Added to cart
CUST103163,110.649,24,Searched for products
CUST116079,55.2117,3,Logged in
CUST107089,81.572,18,Checked out
CUST121322,47.7865,46,Added to cart
CUST113470,25.5327,1,Viewed product details
CUST123616,4.60283,6,Subscribed to newsletter
CUST117771,39.2818,24,Viewed product details
CUST129007,93.3881,48,Viewed product details
CUST106313,95.5872,39,Added to cart
CUST107062,59.3838,22,Logged in
CUST109129,62.3671,46,Left site
CUST111323,58.5669,6,Logged out
CUST125858,35.54,7,Logged out
CUST108934,12.0682,20,Subscribed to newsletter
CUST121263,29.5152,45,Logged out
CUST109283,110.791,5,Added to cart
CUST123151,100.912,22,Checked out
CUST100131,80.1861,1,Searched for products
CUST127779,68.9279,20,Guest session
CUST118907,73.2605,32,Searched for products
CUST107668,27.4401,42,Subscribed to newsletter
CUST131492,84.7229,9,Viewed product details
CUST121802,95.2444,30,Logged out
CUST111706,37.3562,10,Guest session
CUST102262,2.01714,31,Browsed categories
CUST124894,62.5604,17,Added to cart
CUST103688,63.4721,6,Checked out
CUST120692,19.074,25,Logged in
CUST130874,80.146,14,Guest session
CUST123109,42.4109,27,Guest session
CUST101507,103.45,3,Added to cart
CUST129789,93.4538,6,Checked out
CUST107941,81.3495,39,Checked out
CUST113678,59.7522,47,Logged out
CUST125984,56.7617,9,Browsed categories
CUST127083,51.0177,21,Checked out
CUST121020,82.1263,31,Added to cart
CUST114926,52.2723,41,Viewed product details
CUST125443,89.1795,31,Added to cart
CUST125300,10.2264,3,Browsed categories
CUST123588,72.3889,1,Logged out
CUST130907,113.807,16,Left site
CUST104594,108.111,47,Guest session
CUST116747,73.8951,35,Logged in
CUST119363,89.8943,15,Logged out
CUST106346,31.2548,16,Logged in
CUST112242,16.5138,31,Searched for products
CUST126566,105.135,9,Searched for products
CUST117245,115.678,25,Viewed product details
CUST110959,16.5539,50,Logged in
CUST130695,86.375,20,Logged in
CUST102137,100.802,2,Subscribed to newsletter
CUST119031,89.0045,3,Added to cart
CUST130559,4.5846,36,Guest session
CUST129015,17.5933,5,Left site
CUST130171,86.9221,12,Logged out
CUST107126,41.7909,30,Checked out
CUST120303,26.6341,38,Viewed product details
CUST116262,28.4649,29,Checked out
CUST129504,14.1323,3,Logged in
CUST130559,113.563,15,Logged in
CUST123477,105.806,34,Browsed categories
CUST129210,34.0922,34,Viewed product details
CUST100956,11.6305,6,Checked out
CUST128855,88.3626,36,Logged in
CUST128134,32.9762,4,Searched for products
CUST121752,19.8325,4,Browsed categories
CUST115046,43.5889,17,Added to cart
CUST116355,7.2177,20,Searched for products
CUST120341,98.7382,38,Left site
CUST116452,56.2365,32,Guest session
CUST103089,43.6071,44,Left site
CUST104393,63.5633,45,Checked out
CUST104666,32.8121,34,Left site
CUST126724,74.9783,11,Viewed product details
CUST107059,49.1541,10,Guest session
CUST121773,20.6786,5,Guest session
CUST124647,94.515,28,Browsed categories
CUST111773,3.30087,31,Checked out
CUST103457,96.9913,13,Logged in
CUST104180,63.122,23,Viewed product details
CUST119443,12.163,2,Logged out
CUST128147,17.9471,12,Added to cart
CUST122096,118.618,25,Checked out
CUST111267,94.6864,19,Logged out
CUST108146,73.5559,50,Added to cart
CUST120844,82.1044,27,Left site
CUST102741,74.7084,1,Checked out
CUST117759,111.805,22,Guest session
CUST111962,65.3576,8,Logged out
CUST107629,79.836,19,Left site
CUST112197,89.5588,7,Checked out
CUST132237,99.03,25,Viewed product details
CUST109151,5.08058,30,Added to cart
CUST101210,70.0147,30,Browsed categories
CUST102645,107.506,41,Browsed categories
CUST119314,43.928,22,Checked out
CUST121047,36.5065,4,Searched for products
CUST129721,62.2795,45,Logged in
CUST128729,27.3635,16,Guest session
CUST118420,71.5501,25,Logged out
CUST101461,86.1124,28,Browsed categories
CUST126126,31.9478,19,Searched for products
CUST105896,75.8973,19,Checked out
CUST100439,100.857,8,Left site
CUST121009,117.031,8,Logged out
CUST112544,54.4714,13,Left site
CUST125781,105.711,11,Guest session
CUST119264,98.6397,50,Left site
CUST125437,24.4605,20,Added to cart
CUST122417,81.3641,34,Added to cart
CUST116246,88.2204,1,Checked out
CUST102899,94.4968,4,Guest session
CUST119952,9.13601,4,Logged in
CUST122697,74.6427,17,Browsed categories
CUST124000,9.07036,50,Logged in
CUST103320,76.2292,9,Logged out
CUST124159,114.241,13,Browsed categories
CUST132619,21.7654,36,Added to cart
CUST105704,2.58971,37,Browsed categories
CUST120337,4.80342,27,Left site
CUST127006,1.34245,7,Viewed product details
CUST113116,70.0731,34,Searched for products
CUST112291,8.21697,21,Left site
CUST122084,68.2934,50,Left site
CUST107266,40.8573,13,Guest session
CUST118371,63.7128,50,Added to cart
CUST112838,24.435,7,Browsed categories
CUST131031,99.2926,4,Viewed product details
CUST119552,12.4511,13,Viewed product details
CUST119683,36.5903,34,Searched for products
CUST113350,4.21625,33,Browsed categories
CUST113389,67.8667,50,Logged in
CUST118190,76.014,9,Subscribed to newsletter
CUST124257,107.808,44,Guest session
CUST111703,108.964,7,Logged in
CUST130669,96.5026,45,Viewed product details
CUST108769,69.5662,19,Browsed categories
CUST130148,18.5743,41,Logged out
CUST118128,6.43361,4,Checked out
CUST130779,116.521,19,Subscribed to newsletter
CUST103085,2.21407,24,Browsed categories
CUST113967,103.195,12,Guest session
CUST110148,80.693,35,Browsed categories
CUST132348,2.53136,42,Subscribed to newsletter
CUST106855,69.0884,6,Left site
CUST116903,108.946,43,Logged out
CUST118601,13.0346,7,Logged out
CUST114134,65.3758,31,Added to cart
CUST107428,68.7638,8,Viewed product details
CUST101362,47.5677,22,Searched for products
CUST117044,111.437,20,Left site
CUST101036,111.036,19,Left site
CUST127034,15.7115,32,Logged in
CUST102517,90.6711,10,Guest session
CUST107770,10.9741,8,Viewed product details
CUST119045,53.0965,47,Checked out
CUST112190,35.7442,49,Guest session
CUST117717,106.678,46,Left site
CUST109520,3.29357,18,Guest session
CUST117412,47.1921,36,Browsed categories
CUST118019,22.4328,43,Browsed categories
CUST126966,34.2636,12,Left site
CUST112427,95.5107,30,Guest session
CUST120208,27.9033,35,Guest session
CUST132129,10.5583,30,Logged out
CUST113405,16.8019,17,Logged out
CUST131264,25.1753,8,Added to cart
CUST115725,82.2467,14,Checked out
CUST127850,71.5465,30,Left site
CUST116561,58.7894,34,Searched for products
CUST127619,111.696,1,Guest session
CUST109728,106.061,38,Checked out
CUST117493,89.3947,18,Logged out
CUST121749,40.7843,4,Checked out
CUST128683,76.2802,31,Left site
CUST113166,57.9798,25,Guest session
CUST107286,14.632,18,Guest session
CUST113327,92.8557,26,Guest session
CUST116651,12.8741,9,Checked out
CUST129885,93.8695,8,Guest session
CUST117859,118.239,31,Added to cart
CUST127939,12.0025,7,Viewed product details
CUST114746,44.6064,45,Logged out
CUST111568,103.731,4,Logged in
CUST106416,50.5801,15,Viewed product details
CUST111159,113.621,5,Logged in
CUST109387,99.701,32,Subscribed to newsletter
CUST109294,85.1861,2,Subscribed to newsletter
CUST118290,51.3678,32,Logged in
CUST101807,51.3934,9,Subscribed to newsletter
CUST103444,45.9484,6,Guest session
CUST130171,38.8733,25,Browsed categories
CUST110815,8.57073,42,Viewed product details
CUST121362,27.2833,2,Viewed product details
CUST103946,64.114,4,Added to cart
CUST125051,102.914,34,Logged in
CUST104876,70.8681,19,Added to cart
CUST128899,89.4275,40,Viewed product details
CUST109793,65.3977,1,Subscribed to newsletter
CUST107318,89.8323,19,Browsed categories
CUST107084,65.0804,23,Viewed product details
CUST107111,27.5969,31,Guest session
CUST132240,64.8543,18,Added to cart
CUST107822,99.0044,44,Browsed categories
CUST130262,108.618,20,Browsed categories
CUST115556,105.131,48,Viewed product details
CUST117067,76.8419,19,Logged in
CUST129833,53.5815,40,Logged out
CUST115615,26.8894,8,Logged in
CUST114527,117.863,24,Logged in
CUST128902,10.4562,5,Viewed product details
CUST103981,73.9498,28,Subscribed to newsletter
CUST117050,85.2809,47,Left site
CUST116604,6.56854,13,Subscribed to newsletter
CUST109560,42.9689,46,Logged out
CUST105341,14.6393,20,Browsed categories
CUST125055,48.0637,3,Browsed categories
CUST108834,110.915,23,Subscribed to newsletter
CUST127892,37.2614,7,Searched for products
CUST111776,76.7944,22,Checked out
CUST119936,29.8398,46,Searched for products
CUST105971,108.866,11,Checked out
CUST105360,34.7632,17,Browsed categories
CUST122714,106.076,42,Checked out
CUST125076,32.4766,26,Viewed product details
CUST105431,107.148,42,Logged out
CUST131425,31.3934,37,Viewed product details
CUST114096,85.6274,23,Checked out
CUST129104,79.5552,7,Left site
CUST107761,58.6763,5,Browsed categories
CUST123580,111.999,16,Guest session
CUST124391,31.4992,18,Searched for products
CUST106375,111.794,43,Searched for products
CUST104358,16.4992,6,Left site
CUST109974,106.783,35,Browsed categories
CUST111236,7.58605,10,Logged in
CUST102992,1.99161,40,Browsed categories
CUST130717,29.2198,19,Viewed product details
CUST118820,84.2525,29,Guest session
CUST102989,21.0725,13,Checked out
CUST126208,47.9725,5,Searched for products
CUST123064,36.4518,41,Left site
CUST100570,7.64805,25,Browsed categories
CUST120902,37.3598,47,Logged out
CUST132139,31.5138,4,Left site
CUST102687,3.24981,12,Searched for products
CUST112239,108.399,18,Searched for products
CUST101299,114.508,24,Checked out
CUST111782,69.7813,44,Subscribed to newsletter
CUST130869,54.5443,5,Added to cart
CUST108502,64.5224,15,Logged in
CUST112667,59.6683,31,Left site
CUST111495,32.7756,3,Logged out
CUST132768,12.0718,43,Checked out
CUST126021,91.1088,15,Left site
CUST113986,41.5429,27,Viewed product details
CUST122402,36.2694,39,Checked out
CUST114501,6.84207,6,Searched for products
CUST107314,118.716,43,Viewed product details
CUST106285,7.79392,20,Subscribed to newsletter
CUST100877,98.2386,42,Logged out
CUST118088,16.0397,32,Subscribed to newsletter
CUST117840,47.3416,36,Added to cart
CUST120354,58.494,15,Browsed categories
CUST120091,34.2964,7,Browsed categories
CUST110862,116.984,30,Browsed categories
CUST104341,119.847,31,Added to cart
CUST106148,102.564,8,Viewed product details
CUST128356,70.146,46,Searched for products
CUST104254,24.0484,3,Searched for products
CUST111925,100.372,42,Checked out
CUST117114,111.707,49,Logged in
CUST100666,20.004,6,Browsed categories
CUST108731,59.6282,35,Subscribed to newsletter
CUST107943,6.3169,50,Browsed categories
CUST101288,15.8428,21,Logged out
CUST124724,18.5488,31,Added to cart
CUST121515,93.5449,44,Logged out
CUST100767,3.75309,43,Added to cart
CUST118386,76.5647,20,Browsed categories
CUST126503,57.8485,50,Checked out
CUST114290,36.0032,39,Searched for products
CUST127505,63.855,34,Logged out
CUST130911,65.5509,49,Logged in
CUST120103,2.29795,1,Browsed categories
CUST119222,91.5209,7,Browsed categories
CUST110644,97.3487,50,Added to cart
CUST122932,116.021,1,Logged out
CUST129929,81.5683,15,Viewed product details
CUST118363,56.8674,46,Browsed categories
CUST107899,88.9498,36,Checked out
CUST120564,20.6568,1,Checked out
CUST112867,69.0337,23,Viewed product details
CUST129672,53.0126,45,Guest session
CUST103324,112.305,40,Checked out
CUST114149,83.0563,32,Searched for products
CUST109833,13.7056,43,Subscribed to newsletter
CUST129184,62.0388,42,Added to cart
CUST126092,105.912,39,Logged out
CUST111501,57.1665,11,Subscribed to newsletter
CUST102416,16.1892,48,Logged in
CUST104264,61.6085,25,Browsed categories
CUST107136,7.57146,21,Viewed product details
CUST125616,118.213,36,Left site
CUST131662,4.59919,43,Searched for products
CUST106854,39.8762,42,Subscribed to newsletter
CUST129005,8.33367,43,Subscribed to newsletter
CUST129619,41.1417,38,Searched for products
CUST121943,108.012,10,Searched for products
CUST110111,10.4416,31,Left site
CUST118664,89.4093,17,Checked out
CUST110011,52.0644,15,Checked out
CUST130817,73.8842,5,Guest session
CUST127192,27.2833,30,Searched for products
CUST130118,37.1191,14,Searched for products
CUST119917,6.68525,1,Checked out
CUST107360,119.526,20,Left site
CUST100661,80.1934,12,Logged out
CUST102747,55.3503,50,Searched for products
CUST102958,2.74288,39,Searched for products
CUST109257,110.492,17,Browsed categories
CUST119579,109.716,39,Searched for products
CUST111166,63.4611,31,Left site
CUST110339,36.4518,2,Viewed product details
CUST126674,53.5596,46,Left site
CUST112305,22.0827,32,Viewed product details
CUST123554,69.7412,26,Searched for products
CUST124722,17.4292,10,Viewed product details
CUST102735,111.648,50,Checked out
CUST129114,62.6661,48,Guest session
CUST120445,66.8419,39,Guest session
CUST113471,22.6407,25,Logged in
CUST117845,21.2439,14,Logged in
CUST100539,113.891,5,Browsed categories
CUST115204,46.7179,32,Guest session
CUST114671,72.3379,30,Browsed categories
CUST115258,63.3773,12,Subscribed to newsletter
CUST119995,68.6909,37,Viewed product details
CUST108972,15.5583,20,Guest session
CUST126535,25.4963,22,Added to cart
CUST118163,3.00546,20,Logged out
CUST103805,84.4348,45,Viewed product details
CUST111146,8.72025,21,Logged out
CUST127884,72.7463,47,Viewed product details
CUST119091,60.0038,3,Viewed product details
CUST106598,119.876,36,Logged in
CUST127091,105.689,33,Checked out
CUST131395,34.311,41,Logged in
CUST100401,87.5639,26,Subscribed to newsletter
CUST112412,69.5808,44,Searched for products
CUST113083,86.4844,29,Checked out
CUST105777,91.9622,27,Viewed product details
CUST120290,65.1497,41,Browsed categories
CUST120708,17.8668,4,Guest session
CUST127865,44.114,22,Viewed product details
CUST127324,86.9293,30,Logged in
CUST103898,113.435,24,Checked out
CUST101315,14.745,17,Subscribed to newsletter
CUST123744,41.025,41,Browsed categories
CUST105480,12.8523,36,Logged in
CUST125934,31.2257,27,Viewed product details
CUST113213,90.8498,36,Viewed product details
CUST130919,4.51166,29,Subscribed to newsletter
CUST131001,30.726,5,Logged in
CUST103476,27.4255,4,Guest session
CUST128408,33.3847,18,Searched for products
CUST114113,100.182,5,Browsed categories
CUST103222,5.82821,36,Left site
CUST111360,18.95,45,Left site
CUST117944,118.06,8,Searched for products
CUST124132,29.8617,44,Logged in
CUST110980,0.649525,43,Subscribed to newsletter
CUST107751,4.16155,44,Logged out
CUST105155,48.5123,26,Added to cart
CUST121733,2.56783,21,Subscribed to newsletter
CUST125414,50.8463,22,Searched for products
CUST118463,77.8265,9,Guest session
CUST120606,46.7727,43,Logged in
CUST129177,32.4292,41,Subscribed to newsletter
CUST118754,60.6712,8,Guest session
CUST126364,87.542,31,Logged in
CUST124269,31.6815,30,Logged out
CUST119637,73.1147,37,Subscribed to newsletter
CUST117566,56.9112,40,Left site
CUST124628,7.163,18,Searched for products
CUST124310,111.827,15,Checked out
CUST103213,32.7829,10,Subscribed to newsletter
CUST124925,84.3218,10,Left site
CUST104443,71.2729,5,Subscribed to newsletter
CUST132030,2.98723,20,Guest session
CUST114648,28.0236,49,Checked out
CUST108134,101.072,50,Guest session
CUST108262,73.0709,34,Guest session
CUST116809,118.589,48,Logged in
CUST102729,40.2884,21,Checked out
CUST117501,113.173,41,Guest session
CUST119211,96.3567,36,Added to cart
CUST124893,31.0871,18,Guest session
CUST114615,50.3211,38,Checked out
CUST110215,69.9236,44,Added to cart
CUST114334,52.4364,21,Searched for products
CUST103263,40.478,44,Left site
CUST119701,53.1111,28,Logged out
CUST101898,117.848,43,Checked out
CUST117845,53.5888,28,Subscribed to newsletter
CUST116723,113.676,28,Viewed product details
CUST128409,72.8156,12,Searched for products
CUST121545,18.1148,14,Checked out
CUST123300,69.4677,5,Left site
CUST106239,18.9682,9,Searched for products
CUST114360,58.2059,2,Guest session
CUST100938,117.513,8,Logged in
CUST114080,61.572,1,Browsed categories
CUST106023,57.9834,22,Viewed product details
CUST100391,17.1046,2,Added to cart
CUST124499,48.8368,17,Logged in
CUST116639,117.659,14,Browsed categories
CUST100177,5.07694,45,Logged out
CUST113499,31.3278,41,Subscribed to newsletter
CUST122088,60.3795,10,Browsed categories
CUST122677,108.195,37,Searched for products
CUST108706,78.3116,15,Subscribed to newsletter
CUST107017,32.6079,15,Guest session
CUST118862,74.8251,24,Left site
CUST109623,59.7887,39,Added to cart
CUST109694,117.867,37,Guest session
CUST112165,56.5356,48,Guest session
CUST124682,62.7135,20,Checked out
CUST126651,50.6421,38,Left site
CUST125323,78.9899,45,Searched for products
CUST127462,18.5123,43,Logged in
CUST121825,57.3671,27,Left site
CUST118549,105.959,5,Checked out
CUST111278,46.9404,35,Searched for products
CUST106431,87.1737,6,Guest session
CUST118233,50.3248,42,Added to cart
CUST110043,93.4064,37,Viewed product details
CUST108299,12.9033,9,Logged in
CUST109158,101.827,44,Checked out
CUST102453,6.28773,43,Logged out
CUST127969,96.5464,38,Checked out
CUST131592,8.45402,38,Logged in
CUST126160,65.3867,12,Viewed product details
CUST129660,117.068,47,Browsed categories
CUST123453,71.2693,48,Left site
CUST125770,0.981399,25,Left site
CUST131634,39.8325,6,Logged out
CUST112753,99.4822,44,Browsed categories
CUST123458,99.7375,41,Checked out
CUST116405,28.1184,31,Logged in
CUST103937,41.6231,29,Left site
CUST104987,46.8383,6,Logged out
CUST120200,46.8128,1,Viewed product details
CUST132207,93.2021,8,Viewed product details
CUST111602,56.6377,19,Searched for products
CUST123838,85.3575,48,Searched for products
CUST124385,53.0053,20,Added to cart
CUST127197,60.6822,42,Searched for products
CUST104442,55.1205,7,Logged out
CUST105952,30.5947,33,Logged out
CUST120164,71.4079,10,Searched for products
CUST132259,29.5809,20,Left site
CUST130637,6.61596,36,Guest session
CUST124228,119.398,23,Browsed categories
CUST118374,2.12654,29,Logged in
CUST111782,109.435,35,Searched for products
CUST127842,14.4132,5,Viewed product details
CUST113393,68.8295,14,Added to cart
CUST111483,65.7332,1,Logged in
CUST115213,76.6996,23,Added to cart
CUST107500,91.4662,45,Left site
CUST119850,47.1155,33,Browsed categories
CUST126840,101.178,38,Subscribed to newsletter
CUST100923,106.725,39,Logged in
CUST109794,55.8426,34,Browsed categories
CUST125558,91.0832,32,Searched for products
CUST116082,58.7566,38,Guest session
CUST120534,71.6668,16,Logged out
CUST125815,23.6582,45,Viewed product details
CUST101273,1.58315,46,Subscribed to newsletter
CUST106687,15.0222,47,Browsed categories
CUST110018,33.443,47,Left site
CUST118049,65.5326,38,Viewed product details
CUST125336,75.4487,34,Logged out
CUST124148,68.246,11,Browsed categories
CUST106789,19.6502,37,Subscribed to newsletter
CUST106389,101.984,8,Logged in
CUST109240,44.9091,26,Viewed product details
CUST114149,114.333,26,Checked out
CUST106340,38.5232,37,Logged out
CUST123080,37.9105,10,Logged in
CUST113022,48.5597,2,Checked out
CUST126887,100.77,12,Subscribed to newsletter
CUST115491,93.8622,49,Viewed product details
CUST102126,16.5065,47,Logged out
CUST103600,48.7566,38,Checked out
CUST108175,41.5648,40,Added to cart
CUST107336,80.456,2,Browsed categories
CUST129150,75.704,24,Added to cart
CUST106322,85.6019,47,Checked out
CUST116531,32.1812,17,Browsed categories
CUST107255,38.0528,10,Left site
CUST101419,43.6071,46,Left site
CUST127144,52.8339,40,Left site
CUST114279,25.4817,3,Viewed product details
CUST115095,46.7654,14,Guest session
CUST108780,31.4335,2,Added to cart
CUST107577,71.3021,49,Browsed categories
CUST119105,85.6493,33,Added to cart
CUST125643,3.03099,29,Left site
CUST126452,89.9527,19,Logged out
CUST109001,25.8865,30,Subscribed to newsletter
CUST126229,44.6392,30,Checked out
CUST116344,112.538,49,Searched for products
CUST101049,104.92,1,Subscribed to newsletter
CUST103773,58.4429,2,Searched for products
CUST128889,114.617,12,Logged out
CUST100548,68.6544,8,Checked out
CUST102128,51.0104,47,Subscribed to newsletter
CUST126779,104.727,16,Added to cart
CUST106049,66.3897,20,Subscribed to newsletter
CUST115220,23.3883,11,Viewed product details
CUST113294,6.77277,41,Logged out
CUST132070,28.8442,32,Browsed categories
CUST108418,80.8426,12,Logged in
CUST110348,4.81071,7,Logged out
CUST118216,50.044,24,Logged in
CUST111653,116.196,10,Browsed categories
CUST115090,46.8857,49,Guest session
CUST100498,51.4955,40,Browsed categories
CUST121107,33.9062,43,Logged out
CUST115964,12.8814,47,Added to cart
CUST119557,54.3766,17,Searched for products
CUST119755,107.954,42,Viewed product details
CUST101668,79.6172,13,Checked out
CUST110511,55.1825,2,Viewed product details
CUST117424,50.5728,13,Left site
CUST111131,39.5735,4,Logged in
CUST101103,113.534,11,Added to cart
CUST127429,89.4713,23,Browsed categories
CUST126889,94.0592,49,Browsed categories
CUST110888,6.06891,5,Browsed categories
CUST111530,1.57585,24,Subscribed to newsletter
CUST122115,84.6391,32,Searched for products
CUST110916,11.1929,38,Guest session
CUST105175,117.896,7,Left site
CUST129227,42.1556,12,Checked out
CUST124780,27.5714,32,Checked out
CUST128791,8.53426,38,Added to cart
CUST116044,92.6988,45,Checked out
CUST109573,25.0878,16,Logged out
CUST129862,57.5494,23,Logged in
CUST127222,90.2918,16,Logged in
CUST123629,106.765,35,Checked out
CUST118606,83.0745,12,Logged out
CUST116503,3.19875,46,Logged out
CUST124662,73.2496,6,Viewed product details
CUST119391,92.9322,30,Checked out
CUST124123,109.103,47,Logged in
CUST101795,114.446,30,Guest session
CUST100717,79.7047,24,Checked out
CUST126598,114.045,21,Browsed categories
CUST114465,10.3906,29,Guest session
CUST128495,1.91502,20,Guest session
CUST114927,74.4276,48,Searched for products
CUST122504,19.3913,9,Searched for products
CUST118997,81.8564,9,Logged in
CUST121664,85.9118,7,Guest session
CUST130642,118.57,16,Logged in
CUST124361,57.141,31,Guest session
CUST130283,65.0075,43,Logged out
CUST105755,57.8229,42,Logged in
CUST101034,26.109,48,Checked out
CUST111599,52.7683,34,Logged in
CUST124570,118.906,7,Left site
CUST126789,90.0767,41,Added to cart
CUST120652,95.8097,33,Left site
CUST111839,21.5065,12,Viewed product details
CUST115029,118.107,36,Checked out
CUST108995,14.57,46,Logged in
CUST118222,50.6238,20,Browsed categories
CUST123069,63.7821,50,Left site
CUST106707,26.0871,30,Left site
