CustomerID,ProductID,ReviewScore,ReviewText
CUST108180,PROD104619,5,Amazing product! I love it.
CUST113905,PROD110657,4,Excellent product! Highly recommend.
CUST103409,PROD138836,4,Excellent product! Highly recommend.
CUST123802,PROD142902,1,"Decent, but could be improved."
CUST132266,PROD105056,5,"Decent, but could be improved."
CUST104098,PROD135918,5,Super fast delivery and great packaging!
CUST106960,PROD121120,3,Poor customer service. Disappointed.
CUST118723,PROD140698,5,"Decent, but could be improved."
CUST102483,PROD104944,1,Not worth the price.
CUST102082,PROD140624,5,Not worth the price.
CUST114773,PROD113630,3,"Decent, but could be improved."
CUST121866,PROD138136,5,"Decent, but could be improved."
CUST127690,PROD107906,5,Super fast delivery and great packaging!
CUST115758,PROD127865,2,Excellent product! Highly recommend.
CUST110061,PROD125079,1,Super fast delivery and great packaging!
CUST115513,PROD142542,5,Very satisfied with the quality.
CUST123475,PROD121748,4,Terrible experience. Will not buy again.
CUST118524,PROD103965,5,Poor customer service. Disappointed.
CUST105889,PROD138667,1,Very satisfied with the quality.
CUST119226,PROD112833,1,Amazing product! I love it.
CUST107825,PROD132962,3,Excellent product! Highly recommend.
CUST131806,PROD113976,3,Super fast delivery and great packaging!
CUST131625,PROD142604,4,Average quality. Expected better.
CUST111008,PROD119225,2,Super fast delivery and great packaging!
CUST113109,PROD129024,1,Poor customer service. Disappointed.
CUST120263,PROD111313,3,Excellent product! Highly recommend.
CUST127039,PROD139053,1,Super fast delivery and great packaging!
CUST107751,PROD134332,3,Poor customer service. Disappointed.
CUST120920,PROD124674,3,Poor customer service. Disappointed.
CUST102093,PROD140139,2,"Decent, but could be improved."
CUST126006,PROD105414,4,Poor customer service. Disappointed.
CUST127481,PROD105038,1,Terrible experience. Will not buy again.
CUST114988,PROD132699,1,Super fast delivery and great packaging!
CUST106831,PROD105182,3,"Decent, but could be improved."
CUST112332,PROD108237,3,Amazing product! I love it.
CUST132722,PROD127150,3,Very satisfied with the quality.
CUST101648,PROD112368,1,Super fast delivery and great packaging!
CUST120921,PROD126244,1,Not worth the price.
CUST126269,PROD134172,2,Average quality. Expected better.
CUST103461,PROD141131,5,Exceeded expectations. Great value for money.
CUST127554,PROD132799,4,Not worth the price.
CUST112197,PROD112291,3,Exceeded expectations. Great value for money.
CUST102554,PROD136930,3,Not worth the price.
CUST109664,PROD102426,2,Excellent product! Highly recommend.
CUST111353,PROD105166,5,Amazing product! I love it.
CUST109732,PROD129612,1,Terrible experience. Will not buy again.
CUST116825,PROD133207,5,Amazing product! I love it.
CUST105836,PROD113868,3,Super fast delivery and great packaging!
CUST108820,PROD119814,2,Not worth the price.
CUST102492,PROD127765,4,Terrible experience. Will not buy again.
CUST128046,PROD118947,5,Average quality. Expected better.
CUST104025,PROD135915,3,Average quality. Expected better.
CUST107276,PROD125108,2,Not worth the price.
CUST126483,PROD100570,3,"Decent, but could be improved."
CUST123162,PROD125043,4,Poor customer service. Disappointed.
CUST120058,PROD110777,4,Very satisfied with the quality.
CUST132657,PROD132672,3,Super fast delivery and great packaging!
CUST107213,PROD135803,1,"Decent, but could be improved."
CUST112067,PROD143565,1,Poor customer service. Disappointed.
CUST123437,PROD129516,2,Excellent product! Highly recommend.
CUST125459,PROD132704,4,Amazing product! I love it.
CUST122067,PROD120504,1,Average quality. Expected better.
CUST125444,PROD128555,2,Poor customer service. Disappointed.
CUST106589,PROD106317,5,Excellent product! Highly recommend.
CUST106815,PROD108172,4,Super fast delivery and great packaging!
CUST125140,PROD137220,1,Exceeded expectations. Great value for money.
CUST122309,PROD130996,4,Exceeded expectations. Great value for money.
CUST110666,PROD127806,5,Excellent product! Highly recommend.
CUST123692,PROD107330,1,Average quality. Expected better.
CUST126799,PROD102501,1,Very satisfied with the quality.
CUST123661,PROD132149,4,Amazing product! I love it.
CUST126985,PROD107370,3,Excellent product! Highly recommend.
CUST101237,PROD122750,2,Excellent product! Highly recommend.
CUST132657,PROD134939,2,Average quality. Expected better.
CUST118615,PROD137173,4,Excellent product! Highly recommend.
CUST104520,PROD133917,2,Very satisfied with the quality.
CUST107082,PROD117572,1,Terrible experience. Will not buy again.
CUST113339,PROD118430,1,Exceeded expectations. Great value for money.
CUST124963,PROD141383,3,Super fast delivery and great packaging!
CUST113620,PROD111396,5,Very satisfied with the quality.
CUST107042,PROD132422,4,Average quality. Expected better.
CUST128935,PROD114230,1,Average quality. Expected better.
CUST114382,PROD141037,1,"Decent, but could be improved."
CUST109917,PROD114381,1,Not worth the price.
CUST110260,PROD141621,5,"Decent, but could be improved."
CUST125836,PROD108724,1,Amazing product! I love it.
CUST118692,PROD137392,5,Average quality. Expected better.
CUST102266,PROD109610,5,Poor customer service. Disappointed.
CUST110885,PROD104282,4,Terrible experience. Will not buy again.
CUST119680,PROD108596,4,Excellent product! Highly recommend.
CUST129075,PROD114448,2,Exceeded expectations. Great value for money.
CUST103145,PROD116411,1,Terrible experience. Will not buy again.
CUST101763,PROD140076,3,Super fast delivery and great packaging!
CUST118269,PROD113960,2,Amazing product! I love it.
CUST104675,PROD110736,5,Amazing product! I love it.
CUST108314,PROD102881,5,Very satisfied with the quality.
CUST124275,PROD139585,3,Excellent product! Highly recommend.
CUST104967,PROD131262,3,Exceeded expectations. Great value for money.
CUST128453,PROD107074,1,Poor customer service. Disappointed.
CUST106732,PROD103381,3,Poor customer service. Disappointed.
CUST105512,PROD101149,1,Terrible experience. Will not buy again.
CUST124556,PROD125577,2,Super fast delivery and great packaging!
CUST109226,PROD143163,3,Not worth the price.
CUST105398,PROD103834,2,Very satisfied with the quality.
CUST102293,PROD126269,2,"Decent, but could be improved."
CUST103948,PROD140388,4,Excellent product! Highly recommend.
CUST116341,PROD124362,2,Exceeded expectations. Great value for money.
CUST104586,PROD129640,5,"Decent, but could be improved."
CUST113380,PROD113747,4,Exceeded expectations. Great value for money.
CUST105083,PROD120758,5,Amazing product! I love it.
CUST123314,PROD108340,1,Average quality. Expected better.
CUST106423,PROD101716,3,Not worth the price.
CUST112167,PROD112815,1,Average quality. Expected better.
CUST118116,PROD111059,4,Not worth the price.
CUST115816,PROD138296,5,Amazing product! I love it.
CUST125070,PROD133234,2,Not worth the price.
CUST116558,PROD131534,4,"Decent, but could be improved."
CUST125008,PROD123105,5,Poor customer service. Disappointed.
CUST126765,PROD119928,1,Not worth the price.
CUST117607,PROD110032,3,Amazing product! I love it.
CUST129114,PROD113057,2,Terrible experience. Will not buy again.
CUST131430,PROD132332,4,Terrible experience. Will not buy again.
CUST105337,PROD106897,4,Amazing product! I love it.
CUST131556,PROD107059,3,Excellent product! Highly recommend.
CUST124625,PROD112848,3,Poor customer service. Disappointed.
CUST110677,PROD132518,1,Very satisfied with the quality.
CUST100157,PROD133542,1,Terrible experience. Will not buy again.
CUST129397,PROD107786,1,Terrible experience. Will not buy again.
CUST114802,PROD133138,1,Super fast delivery and great packaging!
CUST114544,PROD126122,4,Excellent product! Highly recommend.
CUST106420,PROD111272,4,"Decent, but could be improved."
CUST113693,PROD141595,5,Average quality. Expected better.
CUST106795,PROD105451,3,Exceeded expectations. Great value for money.
CUST101656,PROD117832,5,Exceeded expectations. Great value for money.
CUST122746,PROD101607,4,Amazing product! I love it.
CUST111477,PROD108501,5,Terrible experience. Will not buy again.
CUST116297,PROD122016,2,Poor customer service. Disappointed.
CUST131424,PROD114988,2,Poor customer service. Disappointed.
CUST127964,PROD107076,4,Very satisfied with the quality.
CUST117231,PROD103493,2,Exceeded expectations. Great value for money.
CUST117487,PROD106451,2,"Decent, but could be improved."
CUST113644,PROD113389,5,"Decent, but could be improved."
CUST130415,PROD115953,2,"Decent, but could be improved."
CUST110174,PROD141835,1,Very satisfied with the quality.
CUST123338,PROD114331,3,Super fast delivery and great packaging!
CUST122395,PROD128701,5,Terrible experience. Will not buy again.
CUST131045,PROD112827,2,Average quality. Expected better.
CUST114099,PROD117354,2,"Decent, but could be improved."
CUST114692,PROD116831,4,Terrible experience. Will not buy again.
CUST103782,PROD117370,3,"Decent, but could be improved."
CUST120094,PROD117408,5,Super fast delivery and great packaging!
CUST120586,PROD110430,2,Very satisfied with the quality.
CUST109943,PROD111197,2,Not worth the price.
CUST117257,PROD107104,5,Amazing product! I love it.
CUST112507,PROD109843,2,Very satisfied with the quality.
CUST105958,PROD130405,4,Super fast delivery and great packaging!
CUST126500,PROD100269,1,Terrible experience. Will not buy again.
CUST103905,PROD118021,3,Average quality. Expected better.
CUST112504,PROD123481,4,Average quality. Expected better.
CUST126649,PROD137366,3,Average quality. Expected better.
CUST129252,PROD125674,3,Amazing product! I love it.
CUST124822,PROD111177,1,Average quality. Expected better.
CUST110714,PROD100685,3,Poor customer service. Disappointed.
CUST100776,PROD110887,2,Super fast delivery and great packaging!
CUST110429,PROD107579,5,Terrible experience. Will not buy again.
CUST128507,PROD126246,3,Average quality. Expected better.
CUST102629,PROD112419,2,Very satisfied with the quality.
CUST112526,PROD131713,3,Not worth the price.
CUST101177,PROD141068,4,Super fast delivery and great packaging!
CUST124851,PROD142663,4,Average quality. Expected better.
CUST100723,PROD133738,4,Exceeded expectations. Great value for money.
CUST126271,PROD131927,5,Amazing product! I love it.
CUST128148,PROD109768,1,Exceeded expectations. Great value for money.
CUST119574,PROD139510,5,"Decent, but could be improved."
CUST128962,PROD101143,2,Not worth the price.
CUST110864,PROD133056,5,Average quality. Expected better.
CUST112052,PROD130480,5,Poor customer service. Disappointed.
CUST129620,PROD113082,5,Exceeded expectations. Great value for money.
CUST106541,PROD107292,4,Very satisfied with the quality.
CUST116373,PROD137274,1,Exceeded expectations. Great value for money.
CUST114685,PROD135675,5,"Decent, but could be improved."
CUST124888,PROD115398,4,Exceeded expectations. Great value for money.
CUST101086,PROD106069,3,Average quality. Expected better.
CUST124074,PROD106461,4,Excellent product! Highly recommend.
CUST112164,PROD121777,5,Average quality. Expected better.
CUST118512,PROD127353,5,Excellent product! Highly recommend.
CUST104482,PROD132369,1,Terrible experience. Will not buy again.
CUST129462,PROD117222,1,Terrible experience. Will not buy again.
CUST126884,PROD124581,4,Amazing product! I love it.
CUST119979,PROD116233,3,Excellent product! Highly recommend.
CUST106493,PROD135705,3,Average quality. Expected better.
CUST115244,PROD136846,4,Average quality. Expected better.
CUST125295,PROD138814,3,Excellent product! Highly recommend.
CUST107779,PROD121046,3,Excellent product! Highly recommend.
CUST110846,PROD114702,1,"Decent, but could be improved."
CUST111955,PROD132894,5,Excellent product! Highly recommend.
CUST120807,PROD109785,1,Very satisfied with the quality.
CUST129085,PROD109294,3,Poor customer service. Disappointed.
CUST115285,PROD130465,4,Super fast delivery and great packaging!
CUST101448,PROD131361,4,Super fast delivery and great packaging!
CUST118285,PROD133652,1,Amazing product! I love it.
CUST126095,PROD126162,1,Amazing product! I love it.
CUST126244,PROD108495,5,Amazing product! I love it.
CUST124738,PROD138249,3,Average quality. Expected better.
CUST110073,PROD131605,2,Not worth the price.
CUST120833,PROD130936,4,Exceeded expectations. Great value for money.
CUST131347,PROD115343,3,Very satisfied with the quality.
CUST120085,PROD107078,4,Excellent product! Highly recommend.
CUST120459,PROD118577,5,Very satisfied with the quality.
CUST128663,PROD111506,4,Amazing product! I love it.
CUST100392,PROD119781,4,Poor customer service. Disappointed.
CUST114939,PROD114283,2,Excellent product! Highly recommend.
CUST115297,PROD101265,4,Very satisfied with the quality.
CUST104621,PROD101134,4,Poor customer service. Disappointed.
CUST101847,PROD116303,3,Super fast delivery and great packaging!
CUST101008,PROD114038,5,Very satisfied with the quality.
CUST101386,PROD140763,1,Poor customer service. Disappointed.
CUST112034,PROD116585,1,Exceeded expectations. Great value for money.
CUST114006,PROD100513,2,"Decent, but could be improved."
CUST117788,PROD134909,5,Average quality. Expected better.
CUST101241,PROD131859,2,Amazing product! I love it.
CUST100026,PROD134965,4,Exceeded expectations. Great value for money.
CUST109363,PROD132229,5,Average quality. Expected better.
CUST103190,PROD115574,2,Super fast delivery and great packaging!
CUST131261,PROD134467,3,Very satisfied with the quality.
CUST101950,PROD117310,1,Excellent product! Highly recommend.
CUST122409,PROD101677,2,Exceeded expectations. Great value for money.
CUST102118,PROD123678,3,Average quality. Expected better.
CUST131056,PROD107037,1,Very satisfied with the quality.
CUST110311,PROD122607,1,Poor customer service. Disappointed.
CUST125744,PROD101633,2,"Decent, but could be improved."
CUST129515,PROD116940,1,Amazing product! I love it.
CUST103022,PROD103971,3,Very satisfied with the quality.
CUST112507,PROD140693,4,Terrible experience. Will not buy again.
CUST112853,PROD123984,1,Not worth the price.
CUST114878,PROD110668,2,Very satisfied with the quality.
CUST115016,PROD139519,4,Super fast delivery and great packaging!
CUST100022,PROD142333,4,Very satisfied with the quality.
CUST114122,PROD115140,2,Not worth the price.
CUST109495,PROD126413,5,Terrible experience. Will not buy again.
CUST130297,PROD106899,1,Exceeded expectations. Great value for money.
CUST109420,PROD106325,1,Average quality. Expected better.
CUST118462,PROD132277,2,Not worth the price.
CUST102062,PROD110521,3,Poor customer service. Disappointed.
CUST104025,PROD118155,5,Terrible experience. Will not buy again.
CUST107757,PROD103750,5,Excellent product! Highly recommend.
CUST118639,PROD141505,1,Poor customer service. Disappointed.
CUST115459,PROD100250,1,Poor customer service. Disappointed.
CUST113872,PROD119305,5,Not worth the price.
CUST108457,PROD122041,2,Very satisfied with the quality.
CUST121598,PROD111928,3,Exceeded expectations. Great value for money.
CUST126945,PROD129967,4,Excellent product! Highly recommend.
CUST112076,PROD113467,3,Amazing product! I love it.
CUST100886,PROD120081,1,Super fast delivery and great packaging!
CUST112516,PROD134280,2,Average quality. Expected better.
CUST124096,PROD122886,5,Not worth the price.
CUST115061,PROD116748,4,Terrible experience. Will not buy again.
CUST114127,PROD110260,3,Terrible experience. Will not buy again.
CUST108771,PROD114215,2,Amazing product! I love it.
CUST100906,PROD120845,4,Amazing product! I love it.
CUST123040,PROD123684,1,Amazing product! I love it.
CUST129279,PROD132925,4,Exceeded expectations. Great value for money.
CUST128736,PROD109656,2,"Decent, but could be improved."
CUST109761,PROD100588,1,Terrible experience. Will not buy again.
CUST126979,PROD127014,1,Terrible experience. Will not buy again.
CUST127999,PROD100546,4,Not worth the price.
CUST113263,PROD125874,1,Very satisfied with the quality.
CUST108158,PROD106184,5,Excellent product! Highly recommend.
CUST117929,PROD123616,4,Very satisfied with the quality.
CUST122683,PROD119386,2,Terrible experience. Will not buy again.
CUST116302,PROD103540,4,Poor customer service. Disappointed.
CUST109116,PROD103815,1,Terrible experience. Will not buy again.
CUST128422,PROD103067,5,Very satisfied with the quality.
CUST128347,PROD101461,3,Terrible experience. Will not buy again.
CUST114391,PROD125337,3,Very satisfied with the quality.
CUST111989,PROD118795,3,Poor customer service. Disappointed.
CUST122636,PROD119191,2,Super fast delivery and great packaging!
CUST118176,PROD128528,2,Super fast delivery and great packaging!
CUST111887,PROD116932,1,Super fast delivery and great packaging!
CUST126028,PROD101143,2,"Decent, but could be improved."
CUST125470,PROD143768,4,"Decent, but could be improved."
CUST119436,PROD104612,2,Poor customer service. Disappointed.
CUST121092,PROD116154,3,Super fast delivery and great packaging!
CUST123853,PROD136085,1,"Decent, but could be improved."
CUST112324,PROD107454,1,Excellent product! Highly recommend.
CUST131271,PROD106456,4,Poor customer service. Disappointed.
CUST104278,PROD110064,1,Average quality. Expected better.
CUST106098,PROD117818,2,Not worth the price.
CUST115264,PROD111421,5,Average quality. Expected better.
CUST119358,PROD139694,2,Excellent product! Highly recommend.
CUST112148,PROD106274,3,"Decent, but could be improved."
CUST114407,PROD100468,1,Terrible experience. Will not buy again.
CUST100128,PROD135195,1,Very satisfied with the quality.
CUST129423,PROD125552,3,Not worth the price.
CUST115915,PROD136036,3,Excellent product! Highly recommend.
CUST111887,PROD117605,4,Amazing product! I love it.
CUST103029,PROD101193,2,Terrible experience. Will not buy again.
CUST119202,PROD117016,1,"Decent, but could be improved."
CUST127962,PROD109357,3,Excellent product! Highly recommend.
CUST125256,PROD105021,4,Poor customer service. Disappointed.
CUST115267,PROD122468,3,"Decent, but could be improved."
CUST107930,PROD105049,5,Exceeded expectations. Great value for money.
CUST108297,PROD132107,3,Average quality. Expected better.
CUST109036,PROD103645,3,Excellent product! Highly recommend.
CUST106809,PROD119603,3,Very satisfied with the quality.
CUST111852,PROD111325,1,Super fast delivery and great packaging!
CUST120666,PROD106512,4,Exceeded expectations. Great value for money.
CUST122649,PROD118720,5,Poor customer service. Disappointed.
CUST103330,PROD128078,3,Excellent product! Highly recommend.
CUST104397,PROD100805,1,Terrible experience. Will not buy again.
CUST104479,PROD105277,2,Super fast delivery and great packaging!
CUST116915,PROD107231,1,Very satisfied with the quality.
CUST117148,PROD138443,3,Super fast delivery and great packaging!
CUST124883,PROD117483,5,Poor customer service. Disappointed.
CUST119630,PROD107952,2,"Decent, but could be improved."
CUST117415,PROD104622,2,Amazing product! I love it.
CUST109193,PROD125479,1,Super fast delivery and great packaging!
CUST118997,PROD123139,3,Exceeded expectations. Great value for money.
CUST102674,PROD136150,2,Amazing product! I love it.
CUST101235,PROD138074,4,Amazing product! I love it.
CUST110021,PROD122834,1,"Decent, but could be improved."
CUST126484,PROD109662,5,Poor customer service. Disappointed.
CUST122532,PROD125272,2,Exceeded expectations. Great value for money.
CUST125156,PROD105795,4,Super fast delivery and great packaging!
CUST119959,PROD132621,1,Poor customer service. Disappointed.
CUST104349,PROD105599,5,Poor customer service. Disappointed.
CUST108634,PROD120155,2,Terrible experience. Will not buy again.
CUST100128,PROD123269,4,Excellent product! Highly recommend.
CUST113002,PROD132532,1,Not worth the price.
CUST132078,PROD122785,4,Amazing product! I love it.
CUST105213,PROD135084,4,Average quality. Expected better.
CUST130533,PROD138057,3,Excellent product! Highly recommend.
CUST124990,PROD124316,5,Not worth the price.
CUST123353,PROD110019,4,Super fast delivery and great packaging!
CUST122977,PROD108911,5,Super fast delivery and great packaging!
CUST124944,PROD116594,2,Terrible experience. Will not buy again.
CUST128090,PROD106925,4,Excellent product! Highly recommend.
CUST118439,PROD105242,4,Not worth the price.
CUST117552,PROD105474,3,Not worth the price.
CUST121186,PROD102682,5,Very satisfied with the quality.
CUST130884,PROD117254,2,Average quality. Expected better.
CUST117887,PROD138795,3,Poor customer service. Disappointed.
CUST116231,PROD105187,1,Terrible experience. Will not buy again.
CUST130687,PROD114273,3,Terrible experience. Will not buy again.
CUST107763,PROD110276,3,Super fast delivery and great packaging!
CUST105734,PROD119901,2,Poor customer service. Disappointed.
CUST104901,PROD115457,3,Average quality. Expected better.
CUST125752,PROD106948,1,Exceeded expectations. Great value for money.
CUST131396,PROD108159,2,Excellent product! Highly recommend.
CUST107592,PROD129944,3,Terrible experience. Will not buy again.
CUST122656,PROD134680,5,Poor customer service. Disappointed.
CUST121612,PROD115224,3,Excellent product! Highly recommend.
CUST115372,PROD101475,3,"Decent, but could be improved."
CUST112599,PROD132233,1,Poor customer service. Disappointed.
CUST110459,PROD104769,3,Poor customer service. Disappointed.
CUST124906,PROD104331,2,"Decent, but could be improved."
CUST130605,PROD116257,1,Very satisfied with the quality.
CUST130611,PROD119402,3,Poor customer service. Disappointed.
CUST125172,PROD105002,1,"Decent, but could be improved."
CUST129850,PROD131467,1,Amazing product! I love it.
CUST112780,PROD132215,5,Average quality. Expected better.
CUST115306,PROD113605,4,"Decent, but could be improved."
CUST104898,PROD112866,3,Exceeded expectations. Great value for money.
CUST130332,PROD109343,2,Poor customer service. Disappointed.
CUST121026,PROD110501,5,Average quality. Expected better.
CUST122882,PROD102620,4,"Decent, but could be improved."
CUST124607,PROD111789,1,Amazing product! I love it.
CUST132592,PROD106116,2,Excellent product! Highly recommend.
CUST128945,PROD104226,1,"Decent, but could be improved."
CUST109332,PROD124655,4,"Decent, but could be improved."
CUST131393,PROD113249,2,Exceeded expectations. Great value for money.
CUST103959,PROD108897,2,Super fast delivery and great packaging!
CUST114969,PROD141658,2,Terrible experience. Will not buy again.
CUST129211,PROD131695,1,Excellent product! Highly recommend.
CUST131119,PROD106742,3,Exceeded expectations. Great value for money.
CUST104441,PROD105853,5,Average quality. Expected better.
CUST121290,PROD139910,5,Not worth the price.
CUST109485,PROD103936,4,"Decent, but could be improved."
CUST110673,PROD141436,5,Not worth the price.
CUST110664,PROD114497,3,Terrible experience. Will not buy again.
CUST130844,PROD135499,1,Exceeded expectations. Great value for money.
CUST125224,PROD121830,4,Exceeded expectations. Great value for money.
CUST110568,PROD121614,3,Average quality. Expected better.
CUST106628,PROD109245,1,Terrible experience. Will not buy again.
CUST119709,PROD136749,4,Amazing product! I love it.
CUST121360,PROD122936,3,"Decent, but could be improved."
CUST125312,PROD143447,2,Very satisfied with the quality.
CUST114624,PROD127079,2,Average quality. Expected better.
CUST101643,PROD139236,5,Excellent product! Highly recommend.
CUST105559,PROD122375,4,Amazing product! I love it.
CUST115203,PROD110395,1,Very satisfied with the quality.
CUST118181,PROD129639,5,Very satisfied with the quality.
CUST128899,PROD115249,4,Excellent product! Highly recommend.
CUST116894,PROD107647,4,Terrible experience. Will not buy again.
CUST101903,PROD111542,1,"Decent, but could be improved."
CUST107445,PROD121019,4,Amazing product! I love it.
CUST131576,PROD121643,3,Excellent product! Highly recommend.
CUST110619,PROD130032,1,Amazing product! I love it.
CUST107146,PROD143309,2,Very satisfied with the quality.
CUST100563,PROD110762,5,Exceeded expectations. Great value for money.
CUST116711,PROD101020,2,Terrible experience. Will not buy again.
CUST112316,PROD110945,4,Not worth the price.
CUST103541,PROD112096,5,Exceeded expectations. Great value for money.
CUST109312,PROD139802,2,Super fast delivery and great packaging!
CUST117833,PROD106744,5,Not worth the price.
CUST126346,PROD103828,5,Super fast delivery and great packaging!
CUST130046,PROD119857,4,Terrible experience. Will not buy again.
CUST131944,PROD107263,5,Poor customer service. Disappointed.
CUST121290,PROD110187,1,Very satisfied with the quality.
CUST119120,PROD103786,3,Not worth the price.
CUST118490,PROD135676,1,Very satisfied with the quality.
CUST108702,PROD119047,4,Amazing product! I love it.
CUST113722,PROD136351,2,Not worth the price.
CUST119165,PROD141563,3,Average quality. Expected better.
CUST107986,PROD123479,5,Not worth the price.
CUST119588,PROD127825,5,Poor customer service. Disappointed.
CUST116545,PROD114539,1,Not worth the price.
CUST131912,PROD135768,4,Not worth the price.
CUST131484,PROD127563,1,Very satisfied with the quality.
CUST104495,PROD107282,2,Terrible experience. Will not buy again.
CUST122456,PROD117331,4,Terrible experience. Will not buy again.
CUST107795,PROD122994,1,Excellent product! Highly recommend.
CUST123629,PROD143768,2,Super fast delivery and great packaging!
CUST106154,PROD142712,1,Average quality. Expected better.
CUST127477,PROD120777,4,Average quality. Expected better.
CUST120339,PROD110533,2,Amazing product! I love it.
CUST117197,PROD130599,5,Excellent product! Highly recommend.
CUST119418,PROD121193,1,Super fast delivery and great packaging!
CUST108039,PROD115013,1,"Decent, but could be improved."
CUST108078,PROD102526,1,Terrible experience. Will not buy again.
CUST127020,PROD142119,3,Very satisfied with the quality.
CUST121345,PROD134764,4,Excellent product! Highly recommend.
CUST103843,PROD121275,3,Amazing product! I love it.
CUST123429,PROD111103,1,Terrible experience. Will not buy again.
CUST119731,PROD109968,1,Average quality. Expected better.
CUST119270,PROD114004,2,Amazing product! I love it.
CUST124925,PROD123440,3,Exceeded expectations. Great value for money.
CUST114676,PROD115450,2,Not worth the price.
CUST123613,PROD119951,2,Amazing product! I love it.
CUST103189,PROD109731,4,Very satisfied with the quality.
CUST109210,PROD117638,3,Terrible experience. Will not buy again.
CUST118647,PROD114983,1,Amazing product! I love it.
CUST123207,PROD130739,2,Poor customer service. Disappointed.
CUST100098,PROD116456,2,Exceeded expectations. Great value for money.
CUST107716,PROD109835,4,Very satisfied with the quality.
CUST119631,PROD123703,5,Amazing product! I love it.
CUST120645,PROD109570,1,"Decent, but could be improved."
CUST118323,PROD143123,5,Super fast delivery and great packaging!
CUST104511,PROD117033,2,Not worth the price.
CUST124421,PROD142943,1,Exceeded expectations. Great value for money.
CUST106679,PROD118189,2,Terrible experience. Will not buy again.
CUST113919,PROD107377,2,"Decent, but could be improved."
CUST107324,PROD100196,3,Poor customer service. Disappointed.
CUST102254,PROD102921,3,Not worth the price.
CUST126747,PROD125922,5,Not worth the price.
CUST127633,PROD137667,2,Not worth the price.
CUST112524,PROD138581,5,Not worth the price.
CUST110159,PROD124281,3,Excellent product! Highly recommend.
CUST119524,PROD134698,5,Not worth the price.
CUST101937,PROD111512,4,Very satisfied with the quality.
CUST121623,PROD111298,1,Average quality. Expected better.
CUST121410,PROD109668,1,Not worth the price.
CUST106507,PROD120286,3,Exceeded expectations. Great value for money.
CUST116420,PROD110860,2,Excellent product! Highly recommend.
CUST107917,PROD110321,4,Very satisfied with the quality.
CUST106969,PROD129546,1,Average quality. Expected better.
CUST115173,PROD116209,4,Amazing product! I love it.
CUST125073,PROD114689,2,Excellent product! Highly recommend.
CUST110427,PROD108905,4,Exceeded expectations. Great value for money.
CUST116993,PROD140232,5,Very satisfied with the quality.
CUST119348,PROD108594,3,Super fast delivery and great packaging!
CUST130375,PROD115008,4,Amazing product! I love it.
CUST124386,PROD111838,3,"Decent, but could be improved."
CUST125866,PROD127938,1,Very satisfied with the quality.
CUST100226,PROD137387,1,Poor customer service. Disappointed.
CUST107069,PROD114030,2,Very satisfied with the quality.
CUST129252,PROD132041,5,Poor customer service. Disappointed.
CUST108710,PROD100925,4,"Decent, but could be improved."
CUST118443,PROD118586,1,Not worth the price.
CUST119034,PROD142678,1,Average quality. Expected better.
CUST120128,PROD121434,4,Terrible experience. Will not buy again.
CUST112849,PROD125362,1,Average quality. Expected better.
CUST107449,PROD120320,1,Excellent product! Highly recommend.
CUST105975,PROD111915,4,Super fast delivery and great packaging!
CUST123104,PROD116527,5,Excellent product! Highly recommend.
CUST104048,PROD101670,3,Not worth the price.
CUST130549,PROD128308,4,Exceeded expectations. Great value for money.
CUST111009,PROD117836,5,Amazing product! I love it.
CUST125935,PROD127543,2,Not worth the price.
CUST104667,PROD125705,1,Super fast delivery and great packaging!
CUST123708,PROD140358,5,Super fast delivery and great packaging!
CUST130978,PROD124409,1,Super fast delivery and great packaging!
CUST101201,PROD104492,1,Very satisfied with the quality.
CUST108639,PROD134615,5,Poor customer service. Disappointed.
CUST128656,PROD135742,2,Average quality. Expected better.
CUST131169,PROD126157,1,Exceeded expectations. Great value for money.
CUST118861,PROD130365,3,Very satisfied with the quality.
CUST126558,PROD137068,5,Poor customer service. Disappointed.
CUST103921,PROD108187,5,Terrible experience. Will not buy again.
CUST127176,PROD141002,1,Exceeded expectations. Great value for money.
CUST102798,PROD143380,5,"Decent, but could be improved."
CUST107962,PROD137731,1,Exceeded expectations. Great value for money.
CUST121707,PROD108766,1,"Decent, but could be improved."
CUST121927,PROD117398,3,Amazing product! I love it.
CUST112970,PROD109280,4,Excellent product! Highly recommend.
CUST126834,PROD143148,2,Not worth the price.
CUST103793,PROD134332,4,Exceeded expectations. Great value for money.
CUST128279,PROD139405,3,Terrible experience. Will not buy again.
CUST117953,PROD114972,2,Average quality. Expected better.
CUST118667,PROD122026,5,Not worth the price.
CUST100970,PROD108842,3,Terrible experience. Will not buy again.
CUST130753,PROD100920,4,Average quality. Expected better.
CUST106731,PROD130768,1,Average quality. Expected better.
CUST112178,PROD115473,4,Poor customer service. Disappointed.
CUST105353,PROD110278,5,Poor customer service. Disappointed.
CUST118495,PROD129168,2,Very satisfied with the quality.
CUST127082,PROD114746,2,Super fast delivery and great packaging!
CUST112928,PROD122859,5,Average quality. Expected better.
CUST105187,PROD107676,4,Very satisfied with the quality.
CUST108579,PROD119806,5,Amazing product! I love it.
CUST116423,PROD136097,3,Average quality. Expected better.
CUST123199,PROD134891,3,Amazing product! I love it.
CUST125117,PROD132972,4,Terrible experience. Will not buy again.
CUST127894,PROD125094,4,Terrible experience. Will not buy again.
